city,latitude,longitude,average_temp,lat,lon
Rome,42.59N,"13.09E",18.106,42.59,13.09
Rome,42.59N,"13.09E",12.67,42.59,13.09
Rome,42.59N,"13.09E",9.656,42.59,13.09
Rome,42.59N,"13.09E",4.534,42.59,13.09
Rome,42.59N,"13.09E",2.702,42.59,13.09
Rome,42.59N,"13.09E",5.113,42.59,13.09
Rome,42.59N,"13.09E",6.781,42.59,13.09
Rome,42.59N,"13.09E",10.407,42.59,13.09
Rome,42.59N,"13.09E",13.812,42.59,13.09
Rome,42.59N,"13.09E",19.694,42.59,13.09
Rome,42.59N,"13.09E",23.127,42.59,13.09
Rome,42.59N,"13.09E",22.825,42.59,13.09
Rome,42.59N,"13.09E",18.68,42.59,13.09
Rome,42.59N,"13.09E",15.51,42.59,13.09
Rome,42.59N,"13.09E",8.556,42.59,13.09
Rome,42.59N,"13.09E",5.84,42.59,13.09
Rome,42.59N,"13.09E",2.242,42.59,13.09
Rome,42.59N,"13.09E",2.045,42.59,13.09
Rome,42.59N,"13.09E",7.111,42.59,13.09
Rome,42.59N,"13.09E",10.378,42.59,13.09
Rome,42.59N,"13.09E",16.957,42.59,13.09
Rome,42.59N,"13.09E",20.673,42.59,13.09
Rome,42.59N,"13.09E",23.321,42.59,13.09
Rome,42.59N,"13.09E",20.707,42.59,13.09
Rome,42.59N,"13.09E",18.196,42.59,13.09
Rome,42.59N,"13.09E",13.06,42.59,13.09
Rome,42.59N,"13.09E",7.98,42.59,13.09
Rome,42.59N,"13.09E",3.25,42.59,13.09
Rome,42.59N,"13.09E",2.338,42.59,13.09
Rome,42.59N,"13.09E",4.451,42.59,13.09
Rome,42.59N,"13.09E",6.92,42.59,13.09
Rome,42.59N,"13.09E",11.778,42.59,13.09
Rome,42.59N,"13.09E",16.298,42.59,13.09
Rome,42.59N,"13.09E",19.768,42.59,13.09
Rome,42.59N,"13.09E",23.632,42.59,13.09
Rome,42.59N,"13.09E",20.882,42.59,13.09
Rome,42.59N,"13.09E",19.013,42.59,13.09
Rome,42.59N,"13.09E",14.821,42.59,13.09
Rome,42.59N,"13.09E",8.877,42.59,13.09
Rome,42.59N,"13.09E",5.659,42.59,13.09
Rome,42.59N,"13.09E",6.033,42.59,13.09
Rome,42.59N,"13.09E",7.138,42.59,13.09
Rome,42.59N,"13.09E",8.876,42.59,13.09
Rome,42.59N,"13.09E",13.383,42.59,13.09
Rome,42.59N,"13.09E",16.703,42.59,13.09
Rome,42.59N,"13.09E",20.78,42.59,13.09
Rome,42.59N,"13.09E",23.869,42.59,13.09
Rome,42.59N,"13.09E",22.549,42.59,13.09
Rome,42.59N,"13.09E",17.236,42.59,13.09
Rome,42.59N,"13.09E",12.944,42.59,13.09
Rome,42.59N,"13.09E",6.939,42.59,13.09
Rome,42.59N,"13.09E",3.367,42.59,13.09
Rome,42.59N,"13.09E",4.91,42.59,13.09
Rome,42.59N,"13.09E",5.097,42.59,13.09
Rome,42.59N,"13.09E",7.835,42.59,13.09
Rome,42.59N,"13.09E",11.127,42.59,13.09
Rome,42.59N,"13.09E",15.877,42.59,13.09
Rome,42.59N,"13.09E",20.142,42.59,13.09
Rome,42.59N,"13.09E",22.935,42.59,13.09
Rome,42.59N,"13.09E",23.221,42.59,13.09
Rome,42.59N,"13.09E",17.305,42.59,13.09
Rome,42.59N,"13.09E",14.387,42.59,13.09
Rome,42.59N,"13.09E",8.909,42.59,13.09
Rome,42.59N,"13.09E",4.386,42.59,13.09
Rome,42.59N,"13.09E",3.854,42.59,13.09
Rome,42.59N,"13.09E",4.045,42.59,13.09
Rome,42.59N,"13.09E",7.917,42.59,13.09
Rome,42.59N,"13.09E",11.875,42.59,13.09
Rome,42.59N,"13.09E",18.077,42.59,13.09
Rome,42.59N,"13.09E",19.621,42.59,13.09
Rome,42.59N,"13.09E",23.337,42.59,13.09
Rome,42.59N,"13.09E",24.105,42.59,13.09
Rome,42.59N,"13.09E",19.223,42.59,13.09
Rome,42.59N,"13.09E",12.744,42.59,13.09
Rome,42.59N,"13.09E",9.36,42.59,13.09
Rome,42.59N,"13.09E",5.204,42.59,13.09
Rome,42.59N,"13.09E",3.057,42.59,13.09
Rome,42.59N,"13.09E",5.153,42.59,13.09
Rome,42.59N,"13.09E",7.603,42.59,13.09
Rome,42.59N,"13.09E",11.327,42.59,13.09
Rome,42.59N,"13.09E",14.803,42.59,13.09
Rome,42.59N,"13.09E",19.715,42.59,13.09
Rome,42.59N,"13.09E",23.971,42.59,13.09
Rome,42.59N,"13.09E",22.289,42.59,13.09
Rome,42.59N,"13.09E",17.74,42.59,13.09
Rome,42.59N,"13.09E",12.714,42.59,13.09
Rome,42.59N,"13.09E",9.145,42.59,13.09
Rome,42.59N,"13.09E",4.025,42.59,13.09
Rome,42.59N,"13.09E",3.928,42.59,13.09
Rome,42.59N,"13.09E",5.161,42.59,13.09
Rome,42.59N,"13.09E",7.695,42.59,13.09
Rome,42.59N,"13.09E",12.654,42.59,13.09
Rome,42.59N,"13.09E",16.595,42.59,13.09
Rome,42.59N,"13.09E",20.723,42.59,13.09
Rome,42.59N,"13.09E",21.95,42.59,13.09
Rome,42.59N,"13.09E",23.874,42.59,13.09
Rome,42.59N,"13.09E",20.989,42.59,13.09
Rome,42.59N,"13.09E",13.463,42.59,13.09
Rome,42.59N,"13.09E",8.633,42.59,13.09
Rome,42.59N,"13.09E",5.893,42.59,13.09
Rome,42.59N,"13.09E",3.618,42.59,13.09
Rome,42.59N,"13.09E",1.802,42.59,13.09
Rome,42.59N,"13.09E",10.32,42.59,13.09
Rome,42.59N,"13.09E",11.517,42.59,13.09
Rome,42.59N,"13.09E",15.321,42.59,13.09
Rome,42.59N,"13.09E",21.56,42.59,13.09
Rome,42.59N,"13.09E",24.48,42.59,13.09
Rome,42.59N,"13.09E",24.731,42.59,13.09
Rome,42.59N,"13.09E",18.922,42.59,13.09
Rome,42.59N,"13.09E",14.501,42.59,13.09
Rome,42.59N,"13.09E",10.528,42.59,13.09
Rome,42.59N,"13.09E",4.15,42.59,13.09
Rome,42.59N,"13.09E",4.261,42.59,13.09
Rome,42.59N,"13.09E",3.577,42.59,13.09
Rome,42.59N,"13.09E",7.458,42.59,13.09
Rome,42.59N,"13.09E",12.394,42.59,13.09
Rome,42.59N,"13.09E",14.863,42.59,13.09
Rome,42.59N,"13.09E",19.338,42.59,13.09
Rome,42.59N,"13.09E",23.375,42.59,13.09
Rome,42.59N,"13.09E",23.556,42.59,13.09
Rome,42.59N,"13.09E",0.0,42.59,13.09
Nagoya,34.56N,"136.22E",4.332,34.56,136.22
Nagoya,34.56N,"136.22E",3.781,34.56,136.22
Nagoya,34.56N,"136.22E",7.79,34.56,136.22
Nagoya,34.56N,"136.22E",12.461,34.56,136.22
Nagoya,34.56N,"136.22E",17.968,34.56,136.22
Nagoya,34.56N,"136.22E",22.676,34.56,136.22
Nagoya,34.56N,"136.22E",24.662,34.56,136.22
Nagoya,34.56N,"136.22E",25.191,34.56,136.22
Nagoya,34.56N,"136.22E",22.203,34.56,136.22
Nagoya,34.56N,"136.22E",17.191,34.56,136.22
Nagoya,34.56N,"136.22E",12.309,34.56,136.22
Nagoya,34.56N,"136.22E",5.292,34.56,136.22
Nagoya,34.56N,"136.22E",2.398,34.56,136.22
Nagoya,34.56N,"136.22E",4.085,34.56,136.22
Nagoya,34.56N,"136.22E",8.319,34.56,136.22
Nagoya,34.56N,"136.22E",13.097,34.56,136.22
Nagoya,34.56N,"136.22E",17.146,34.56,136.22
Nagoya,34.56N,"136.22E",21.681,34.56,136.22
Nagoya,34.56N,"136.22E",26.699,34.56,136.22
Nagoya,34.56N,"136.22E",25.942,34.56,136.22
Nagoya,34.56N,"136.22E",21.706,34.56,136.22
Nagoya,34.56N,"136.22E",16.083,34.56,136.22
Nagoya,34.56N,"136.22E",9.748,34.56,136.22
Nagoya,34.56N,"136.22E",6.006,34.56,136.22
Nagoya,34.56N,"136.22E",3.948,34.56,136.22
Nagoya,34.56N,"136.22E",4.545,34.56,136.22
Nagoya,34.56N,"136.22E",8.812,34.56,136.22
Nagoya,34.56N,"136.22E",12.808,34.56,136.22
Nagoya,34.56N,"136.22E",19.305,34.56,136.22
Nagoya,34.56N,"136.22E",21.207,34.56,136.22
Nagoya,34.56N,"136.22E",23.367,34.56,136.22
Nagoya,34.56N,"136.22E",25.946,34.56,136.22
Nagoya,34.56N,"136.22E",21.817,34.56,136.22
Nagoya,34.56N,"136.22E",16.812,34.56,136.22
Nagoya,34.56N,"136.22E",13.278,34.56,136.22
Nagoya,34.56N,"136.22E",7.154,34.56,136.22
Nagoya,34.56N,"136.22E",4.882,34.56,136.22
Nagoya,34.56N,"136.22E",4.532,34.56,136.22
Nagoya,34.56N,"136.22E",8.071,34.56,136.22
Nagoya,34.56N,"136.22E",15.176,34.56,136.22
Nagoya,34.56N,"136.22E",18.52,34.56,136.22
Nagoya,34.56N,"136.22E",21.122,34.56,136.22
Nagoya,34.56N,"136.22E",25.225,34.56,136.22
Nagoya,34.56N,"136.22E",27.864,34.56,136.22
Nagoya,34.56N,"136.22E",23.681,34.56,136.22
Nagoya,34.56N,"136.22E",16.672,34.56,136.22
Nagoya,34.56N,"136.22E",11.092,34.56,136.22
Nagoya,34.56N,"136.22E",5.267,34.56,136.22
Nagoya,34.56N,"136.22E",2.424,34.56,136.22
Nagoya,34.56N,"136.22E",2.516,34.56,136.22
Nagoya,34.56N,"136.22E",5.104,34.56,136.22
Nagoya,34.56N,"136.22E",12.26,34.56,136.22
Nagoya,34.56N,"136.22E",17.472,34.56,136.22
Nagoya,34.56N,"136.22E",22.446,34.56,136.22
Nagoya,34.56N,"136.22E",26.262,34.56,136.22
Nagoya,34.56N,"136.22E",27.886,34.56,136.22
Nagoya,34.56N,"136.22E",22.707,34.56,136.22
Nagoya,34.56N,"136.22E",16.473,34.56,136.22
Nagoya,34.56N,"136.22E",12.16,34.56,136.22
Nagoya,34.56N,"136.22E",6.475,34.56,136.22
Nagoya,34.56N,"136.22E",2.983,34.56,136.22
Nagoya,34.56N,"136.22E",5.488,34.56,136.22
Nagoya,34.56N,"136.22E",8.765,34.56,136.22
Nagoya,34.56N,"136.22E",13.857,34.56,136.22
Nagoya,34.56N,"136.22E",18.738,34.56,136.22
Nagoya,34.56N,"136.22E",21.142,34.56,136.22
Nagoya,34.56N,"136.22E",26.382,34.56,136.22
Nagoya,34.56N,"136.22E",27.522,34.56,136.22
Nagoya,34.56N,"136.22E",23.952,34.56,136.22
Nagoya,34.56N,"136.22E",17.388,34.56,136.22
Nagoya,34.56N,"136.22E",11.363,34.56,136.22
Nagoya,34.56N,"136.22E",5.302,34.56,136.22
Nagoya,34.56N,"136.22E",2.924,34.56,136.22
Nagoya,34.56N,"136.22E",3.018,34.56,136.22
Nagoya,34.56N,"136.22E",7.648,34.56,136.22
Nagoya,34.56N,"136.22E",13.308,34.56,136.22
Nagoya,34.56N,"136.22E",17.389,34.56,136.22
Nagoya,34.56N,"136.22E",21.611,34.56,136.22
Nagoya,34.56N,"136.22E",24.944,34.56,136.22
Nagoya,34.56N,"136.22E",26.957,34.56,136.22
Nagoya,34.56N,"136.22E",23.488,34.56,136.22
Nagoya,34.56N,"136.22E",15.7,34.56,136.22
Nagoya,34.56N,"136.22E",11.21,34.56,136.22
Nagoya,34.56N,"136.22E",7.582,34.56,136.22
Nagoya,34.56N,"136.22E",5.052,34.56,136.22
Nagoya,34.56N,"136.22E",5.741,34.56,136.22
Nagoya,34.56N,"136.22E",8.167,34.56,136.22
Nagoya,34.56N,"136.22E",13.206,34.56,136.22
Nagoya,34.56N,"136.22E",17.934,34.56,136.22
Nagoya,34.56N,"136.22E",22.302,34.56,136.22
Nagoya,34.56N,"136.22E",26.32,34.56,136.22
Nagoya,34.56N,"136.22E",27.358,34.56,136.22
Nagoya,34.56N,"136.22E",23.016,34.56,136.22
Nagoya,34.56N,"136.22E",18.234,34.56,136.22
Nagoya,34.56N,"136.22E",12.371,34.56,136.22
Nagoya,34.56N,"136.22E",7.335,34.56,136.22
Nagoya,34.56N,"136.22E",5.894,34.56,136.22
Nagoya,34.56N,"136.22E",4.132,34.56,136.22
Nagoya,34.56N,"136.22E",7.595,34.56,136.22
Nagoya,34.56N,"136.22E",12.986,34.56,136.22
Nagoya,34.56N,"136.22E",17.52,34.56,136.22
Nagoya,34.56N,"136.22E",21.869,34.56,136.22
Nagoya,34.56N,"136.22E",24.54,34.56,136.22
Nagoya,34.56N,"136.22E",26.515,34.56,136.22
Nagoya,34.56N,"136.22E",23.646,34.56,136.22
Nagoya,34.56N,"136.22E",16.345,34.56,136.22
Nagoya,34.56N,"136.22E",9.925,34.56,136.22
Nagoya,34.56N,"136.22E",5.896,34.56,136.22
Nagoya,34.56N,"136.22E",6.552,34.56,136.22
Nagoya,34.56N,"136.22E",6.829,34.56,136.22
Nagoya,34.56N,"136.22E",8.579,34.56,136.22
Nagoya,34.56N,"136.22E",14.022,34.56,136.22
Nagoya,34.56N,"136.22E",17.271,34.56,136.22
Nagoya,34.56N,"136.22E",20.911,34.56,136.22
Nagoya,34.56N,"136.22E",24.829,34.56,136.22
Nagoya,34.56N,"136.22E",26.593,34.56,136.22
Nagoya,34.56N,"136.22E",23.685,34.56,136.22
Nagoya,34.56N,"136.22E",16.634,34.56,136.22
Nagoya,34.56N,"136.22E",12.662,34.56,136.22
Nagoya,34.56N,"136.22E",7.119,34.56,136.22
Nagoya,34.56N,"136.22E",4.391,34.56,136.22
Nagoya,34.56N,"136.22E",8.019,34.56,136.22
Nagoya,34.56N,"136.22E",9.472,34.56,136.22
Nagoya,34.56N,"136.22E",13.418,34.56,136.22
Nagoya,34.56N,"136.22E",17.838,34.56,136.22
Nagoya,34.56N,"136.22E",23.04,34.56,136.22
Nagoya,34.56N,"136.22E",26.559,34.56,136.22
Nagoya,34.56N,"136.22E",27.91,34.56,136.22
Nagoya,34.56N,"136.22E",24.123,34.56,136.22
Nagoya,34.56N,"136.22E",17.71,34.56,136.22
Nagoya,34.56N,"136.22E",13.794,34.56,136.22
Nagoya,34.56N,"136.22E",7.723,34.56,136.22
Nagoya,34.56N,"136.22E",4.602,34.56,136.22
Nagoya,34.56N,"136.22E",4.429,34.56,136.22
Nagoya,34.56N,"136.22E",9.359,34.56,136.22
Nagoya,34.56N,"136.22E",14.175,34.56,136.22
Nagoya,34.56N,"136.22E",17.538,34.56,136.22
Nagoya,34.56N,"136.22E",22.874,34.56,136.22
Nagoya,34.56N,"136.22E",26.11,34.56,136.22
Nagoya,34.56N,"136.22E",26.004,34.56,136.22
Nagoya,34.56N,"136.22E",23.838,34.56,136.22
Nagoya,34.56N,"136.22E",17.154,34.56,136.22
Nagoya,34.56N,"136.22E",11.667,34.56,136.22
Nagoya,34.56N,"136.22E",8.08,34.56,136.22
Nagoya,34.56N,"136.22E",5.862,34.56,136.22
Nagoya,34.56N,"136.22E",5.219,34.56,136.22
Nagoya,34.56N,"136.22E",9.625,34.56,136.22
Nagoya,34.56N,"136.22E",13.822,34.56,136.22
Nagoya,34.56N,"136.22E",16.752,34.56,136.22
Nagoya,34.56N,"136.22E",20.763,34.56,136.22
Nagoya,34.56N,"136.22E",25.434,34.56,136.22
Nagoya,34.56N,"136.22E",26.197,34.56,136.22
Nagoya,34.56N,"136.22E",22.782,34.56,136.22
Nagoya,34.56N,"136.22E",17.076,34.56,136.22
Nagoya,34.56N,"136.22E",11.892,34.56,136.22
Nagoya,34.56N,"136.22E",7.703,34.56,136.22
Nagoya,34.56N,"136.22E",5.783,34.56,136.22
Nagoya,34.56N,"136.22E",6.196,34.56,136.22
Nagoya,34.56N,"136.22E",7.67,34.56,136.22
Nagoya,34.56N,"136.22E",12.676,34.56,136.22
Nagoya,34.56N,"136.22E",17.314,34.56,136.22
Nagoya,34.56N,"136.22E",21.151,34.56,136.22
Nagoya,34.56N,"136.22E",23.465,34.56,136.22
Nagoya,34.56N,"136.22E",24.721,34.56,136.22
Nagoya,34.56N,"136.22E",21.556,34.56,136.22
Nagoya,34.56N,"136.22E",16.157,34.56,136.22
Nagoya,34.56N,"136.22E",13.032,34.56,136.22
Nagoya,34.56N,"136.22E",6.915,34.56,136.22
Nagoya,34.56N,"136.22E",4.739,34.56,136.22
Nagoya,34.56N,"136.22E",4.97,34.56,136.22
Nagoya,34.56N,"136.22E",7.262,34.56,136.22
Nagoya,34.56N,"136.22E",14.753,34.56,136.22
Nagoya,34.56N,"136.22E",19.02,34.56,136.22
Nagoya,34.56N,"136.22E",22.184,34.56,136.22
Nagoya,34.56N,"136.22E",28.065,34.56,136.22
Nagoya,34.56N,"136.22E",28.178,34.56,136.22
Nagoya,34.56N,"136.22E",24.149,34.56,136.22
Nagoya,34.56N,"136.22E",18.863,34.56,136.22
Nagoya,34.56N,"136.22E",12.988,34.56,136.22
Nagoya,34.56N,"136.22E",7.718,34.56,136.22
Nagoya,34.56N,"136.22E",4.429,34.56,136.22
Nagoya,34.56N,"136.22E",5.033,34.56,136.22
Nagoya,34.56N,"136.22E",8.734,34.56,136.22
Nagoya,34.56N,"136.22E",12.989,34.56,136.22
Nagoya,34.56N,"136.22E",17.548,34.56,136.22
Nagoya,34.56N,"136.22E",20.64,34.56,136.22
Nagoya,34.56N,"136.22E",25.995,34.56,136.22
Nagoya,34.56N,"136.22E",28.606,34.56,136.22
Nagoya,34.56N,"136.22E",22.388,34.56,136.22
Nagoya,34.56N,"136.22E",17.94,34.56,136.22
Nagoya,34.56N,"136.22E",10.117,34.56,136.22
Nagoya,34.56N,"136.22E",5.257,34.56,136.22
Nagoya,34.56N,"136.22E",4.663,34.56,136.22
Nagoya,34.56N,"136.22E",4.034,34.56,136.22
Nagoya,34.56N,"136.22E",7.857,34.56,136.22
Nagoya,34.56N,"136.22E",11.178,34.56,136.22
Nagoya,34.56N,"136.22E",17.758,34.56,136.22
Nagoya,34.56N,"136.22E",21.973,34.56,136.22
Nagoya,34.56N,"136.22E",26.091,34.56,136.22
Nagoya,34.56N,"136.22E",26.472,34.56,136.22
Nagoya,34.56N,"136.22E",21.856,34.56,136.22
Nagoya,34.56N,"136.22E",16.827,34.56,136.22
Nagoya,34.56N,"136.22E",12.047,34.56,136.22
Nagoya,34.56N,"136.22E",6.857,34.56,136.22
Nagoya,34.56N,"136.22E",4.419,34.56,136.22
Nagoya,34.56N,"136.22E",5.032,34.56,136.22
Nagoya,34.56N,"136.22E",9.348,34.56,136.22
Nagoya,34.56N,"136.22E",13.845,34.56,136.22
Nagoya,34.56N,"136.22E",18.345,34.56,136.22
Nagoya,34.56N,"136.22E",22.04,34.56,136.22
Nagoya,34.56N,"136.22E",25.34,34.56,136.22
Nagoya,34.56N,"136.22E",26.67,34.56,136.22
Nagoya,34.56N,"136.22E",22.925,34.56,136.22
Nagoya,34.56N,"136.22E",16.302,34.56,136.22
Nagoya,34.56N,"136.22E",12.871,34.56,136.22
Nagoya,34.56N,"136.22E",7.588,34.56,136.22
Nagoya,34.56N,"136.22E",4.743,34.56,136.22
Nagoya,34.56N,"136.22E",6.992,34.56,136.22
Nagoya,34.56N,"136.22E",9.549,34.56,136.22
Nagoya,34.56N,"136.22E",16.422,34.56,136.22
Nagoya,34.56N,"136.22E",19.942,34.56,136.22
Nagoya,34.56N,"136.22E",22.003,34.56,136.22
Nagoya,34.56N,"136.22E",26.188,34.56,136.22
Nagoya,34.56N,"136.22E",27.738,34.56,136.22
Nagoya,34.56N,"136.22E",24.128,34.56,136.22
Nagoya,34.56N,"136.22E",19.23,34.56,136.22
Nagoya,34.56N,"136.22E",12.257,34.56,136.22
Nagoya,34.56N,"136.22E",8.156,34.56,136.22
Nagoya,34.56N,"136.22E",5.022,34.56,136.22
Nagoya,34.56N,"136.22E",4.862,34.56,136.22
Nagoya,34.56N,"136.22E",9.783,34.56,136.22
Nagoya,34.56N,"136.22E",13.458,34.56,136.22
Nagoya,34.56N,"136.22E",18.863,34.56,136.22
Nagoya,34.56N,"136.22E",22.147,34.56,136.22
Nagoya,34.56N,"136.22E",25.331,34.56,136.22
Nagoya,34.56N,"136.22E",27.129,34.56,136.22
Nagoya,34.56N,"136.22E",25.217,34.56,136.22
Nagoya,34.56N,"136.22E",18.464,34.56,136.22
Nagoya,34.56N,"136.22E",12.503,34.56,136.22
Nagoya,34.56N,"136.22E",6.727,34.56,136.22
Nagoya,34.56N,"136.22E",5.907,34.56,136.22
Nagoya,34.56N,"136.22E",3.786,34.56,136.22
Nagoya,34.56N,"136.22E",7.847,34.56,136.22
Nagoya,34.56N,"136.22E",13.072,34.56,136.22
Nagoya,34.56N,"136.22E",18.905,34.56,136.22
Nagoya,34.56N,"136.22E",21.853,34.56,136.22
Nagoya,34.56N,"136.22E",26.909,34.56,136.22
Nagoya,34.56N,"136.22E",27.559,34.56,136.22
Nagoya,34.56N,"136.22E",23.832,34.56,136.22
Nagoya,34.56N,"136.22E",18.058,34.56,136.22
Nagoya,34.56N,"136.22E",13.248,34.56,136.22
Nagoya,34.56N,"136.22E",7.036,34.56,136.22
Nagoya,34.56N,"136.22E",3.856,34.56,136.22
Nagoya,34.56N,"136.22E",5.606,34.56,136.22
Nagoya,34.56N,"136.22E",8.503,34.56,136.22
Nagoya,34.56N,"136.22E",13.935,34.56,136.22
Nagoya,34.56N,"136.22E",18.926,34.56,136.22
Nagoya,34.56N,"136.22E",22.537,34.56,136.22
Nagoya,34.56N,"136.22E",27.417,34.56,136.22
Nagoya,34.56N,"136.22E",26.724,34.56,136.22
Nagoya,34.56N,"136.22E",22.617,34.56,136.22
Nagoya,34.56N,"136.22E",17.661,34.56,136.22
Nagoya,34.56N,"136.22E",11.413,34.56,136.22
Nagoya,34.56N,"136.22E",6.489,34.56,136.22
Nagoya,34.56N,"136.22E",5.496,34.56,136.22
Nagoya,34.56N,"136.22E",6.166,34.56,136.22
Nagoya,34.56N,"136.22E",10.441,34.56,136.22
Nagoya,34.56N,"136.22E",15.121,34.56,136.22
Nagoya,34.56N,"136.22E",18.472,34.56,136.22
Nagoya,34.56N,"136.22E",22.089,34.56,136.22
Nagoya,34.56N,"136.22E",27.125,34.56,136.22
Nagoya,34.56N,"136.22E",27.25,34.56,136.22
Nagoya,34.56N,"136.22E",23.259,34.56,136.22
Nagoya,34.56N,"136.22E",17.132,34.56,136.22
Nagoya,34.56N,"136.22E",9.531,34.56,136.22
Nagoya,34.56N,"136.22E",6.679,34.56,136.22
Nagoya,34.56N,"136.22E",3.869,34.56,136.22
Nagoya,34.56N,"136.22E",5.874,34.56,136.22
Nagoya,34.56N,"136.22E",7.755,34.56,136.22
Nagoya,34.56N,"136.22E",14.275,34.56,136.22
Nagoya,34.56N,"136.22E",18.487,34.56,136.22
Nagoya,34.56N,"136.22E",21.995,34.56,136.22
Nagoya,34.56N,"136.22E",23.644,34.56,136.22
Nagoya,34.56N,"136.22E",26.451,34.56,136.22
Nagoya,34.56N,"136.22E",24.086,34.56,136.22
Nagoya,34.56N,"136.22E",16.364,34.56,136.22
Nagoya,34.56N,"136.22E",14.21,34.56,136.22
Nagoya,34.56N,"136.22E",7.215,34.56,136.22
Nagoya,34.56N,"136.22E",4.364,34.56,136.22
Nagoya,34.56N,"136.22E",6.597,34.56,136.22
Nagoya,34.56N,"136.22E",8.909,34.56,136.22
Nagoya,34.56N,"136.22E",14.889,34.56,136.22
Nagoya,34.56N,"136.22E",19.428,34.56,136.22
Nagoya,34.56N,"136.22E",23.191,34.56,136.22
Nagoya,34.56N,"136.22E",27.658,34.56,136.22
Nagoya,34.56N,"136.22E",26.637,34.56,136.22
Nagoya,34.56N,"136.22E",24.431,34.56,136.22
Nagoya,34.56N,"136.22E",17.621,34.56,136.22
Nagoya,34.56N,"136.22E",13.623,34.56,136.22
Nagoya,34.56N,"136.22E",8.552,34.56,136.22
Nagoya,34.56N,"136.22E",4.661,34.56,136.22
Nagoya,34.56N,"136.22E",5.117,34.56,136.22
Nagoya,34.56N,"136.22E",7.997,34.56,136.22
Nagoya,34.56N,"136.22E",14.49,34.56,136.22
Nagoya,34.56N,"136.22E",17.809,34.56,136.22
Nagoya,34.56N,"136.22E",23.187,34.56,136.22
Nagoya,34.56N,"136.22E",25.811,34.56,136.22
Nagoya,34.56N,"136.22E",26.998,34.56,136.22
Nagoya,34.56N,"136.22E",24.371,34.56,136.22
Nagoya,34.56N,"136.22E",18.183,34.56,136.22
Nagoya,34.56N,"136.22E",11.721,34.56,136.22
Nagoya,34.56N,"136.22E",4.008,34.56,136.22
Nagoya,34.56N,"136.22E",4.089,34.56,136.22
Nagoya,34.56N,"136.22E",5.719,34.56,136.22
Nagoya,34.56N,"136.22E",7.616,34.56,136.22
Nagoya,34.56N,"136.22E",12.41,34.56,136.22
Nagoya,34.56N,"136.22E",18.132,34.56,136.22
Nagoya,34.56N,"136.22E",22.333,34.56,136.22
Nagoya,34.56N,"136.22E",25.53,34.56,136.22
Nagoya,34.56N,"136.22E",27.538,34.56,136.22
Nagoya,34.56N,"136.22E",23.003,34.56,136.22
Nagoya,34.56N,"136.22E",18.573,34.56,136.22
Nagoya,34.56N,"136.22E",12.933,34.56,136.22
Nagoya,34.56N,"136.22E",7.476,34.56,136.22
Nagoya,34.56N,"136.22E",6.023,34.56,136.22
Nagoya,34.56N,"136.22E",7.61,34.56,136.22
Nagoya,34.56N,"136.22E",9.109,34.56,136.22
Nagoya,34.56N,"136.22E",13.116,34.56,136.22
Nagoya,34.56N,"136.22E",18.11,34.56,136.22
Nagoya,34.56N,"136.22E",22.193,34.56,136.22
Nagoya,34.56N,"136.22E",24.456,34.56,136.22
Nagoya,34.56N,"136.22E",27.827,34.56,136.22
Nagoya,34.56N,"136.22E",25.066,34.56,136.22
Nagoya,34.56N,"136.22E",18.106,34.56,136.22
Nagoya,34.56N,"136.22E",11.984,34.56,136.22
Nagoya,34.56N,"136.22E",7.653,34.56,136.22
Nagoya,34.56N,"136.22E",4.664,34.56,136.22
Nagoya,34.56N,"136.22E",3.961,34.56,136.22
Nagoya,34.56N,"136.22E",9.658,34.56,136.22
Nagoya,34.56N,"136.22E",14.123,34.56,136.22
Nagoya,34.56N,"136.22E",18.408,34.56,136.22
Nagoya,34.56N,"136.22E",21.494,34.56,136.22
Nagoya,34.56N,"136.22E",27.089,34.56,136.22
Nagoya,34.56N,"136.22E",26.974,34.56,136.22
Nagoya,34.56N,"136.22E",23.22,34.56,136.22
Nagoya,34.56N,"136.22E",17.952,34.56,136.22
Nagoya,34.56N,"136.22E",11.758,34.56,136.22
Nagoya,34.56N,"136.22E",7.552,34.56,136.22
Nagoya,34.56N,"136.22E",5.125,34.56,136.22
Nagoya,34.56N,"136.22E",7.215,34.56,136.22
Nagoya,34.56N,"136.22E",8.998,34.56,136.22
Nagoya,34.56N,"136.22E",14.048,34.56,136.22
Nagoya,34.56N,"136.22E",18.615,34.56,136.22
Nagoya,34.56N,"136.22E",22.367,34.56,136.22
Nagoya,34.56N,"136.22E",25.611,34.56,136.22
Nagoya,34.56N,"136.22E",26.271,34.56,136.22
Nagoya,34.56N,"136.22E",22.921,34.56,136.22
Nagoya,34.56N,"136.22E",17.446,34.56,136.22
Nagoya,34.56N,"136.22E",12.229,34.56,136.22
Nagoya,34.56N,"136.22E",7.16,34.56,136.22
Nagoya,34.56N,"136.22E",4.745,34.56,136.22
Nagoya,34.56N,"136.22E",6.842,34.56,136.22
Nagoya,34.56N,"136.22E",8.894,34.56,136.22
Nagoya,34.56N,"136.22E",12.306,34.56,136.22
Nagoya,34.56N,"136.22E",17.619,34.56,136.22
Nagoya,34.56N,"136.22E",22.649,34.56,136.22
Nagoya,34.56N,"136.22E",26.604,34.56,136.22
Nagoya,34.56N,"136.22E",28.454,34.56,136.22
Nagoya,34.56N,"136.22E",24.894,34.56,136.22
